INSEE_C;taux_vacance_25_pct;taux_vacance_long_25_pct
79334;6.08;4.05
79335;5.36;
79336;11.04;
79337;7.98;4.19
79339;9.37;5.93
79342;9.49;5.64
79343;11.02;
79345;9.65;4.93
79346;;
79347;4.49;
79351;6.68;3.8
79355;3.15;1.88
80001;10.29;5.31
80003;6.7;
80005;;
80009;6.98;4.05
80010;9.27;3.19
80011;5.1;2.43
80013;8.33;5.64
80016;9.53;5.35
80020;;
80021;8.78;3.78
80026;;
80029;8.2;
80033;;
80039;7.97;4.96
80052;;
80053;;
80060;;
80062;10.38;7.39
80063;6.31;
80064;;
80068;;
80070;6.94;4.4
80071;6.07;3.04
80077;;
80078;5.19;
80081;;
80082;5.3;
80086;8.15;
80089;;
80093;10.18;5.79
80096;8.71;6.1
80100;5.42;
80103;;0.0
80127;6.25;
80131;5.96;3.08
80134;;
80136;8.01;4.94
80137;4.08;
80138;;
80140;;0.0
80163;9.19;5.01
80164;4.65;2.3
80168;4.76;
80171;4.26;
80174;;
80181;;
80182;6.49;3.73
80186;7.46;4.4
80190;5.99;3.33
80192;;
80193;;
80195;;
80203;;
80204;7.51;4.56
80205;9.96;6.14
80211;6.84;4.61
80212;7.51;4.4
80219;;
80222;8.65;4.86
80225;;
80228;4.86;2.68
80229;7.49;
80234;7.65;3.4
80235;8.3;4.61
80239;;
80241;10.94;6.53
80247;6.56;
80253;10.75;6.43
80256;4.41;1.79
80260;5.45;
80261;6.41;4.16
80265;4.91;
80269;;
80271;8.88;5.37
80274;7.66;4.98
80283;;
80285;11.11;
80293;;
80295;7.19;
80296;8.17;5.81
80297;;
80302;;0.0
80308;5.54;3.54
80312;;
80316;3.24;
80317;;
80318;10.34;7.24
80333;3.96;2.16
80336;;
80338;6.35;2.49
80346;;
80350;5.68;
80356;;
80358;;
80360;8.28;5.55
80362;8.89;
80368;9.88;6.1
80373;10.34;6.38
80375;;
80379;;
80381;;
80387;;
80391;;
80392;7.03;
80397;;
80406;6.86;4.15
80408;;
80410;10.76;5.53
80417;7.42;3.53
80423;;
80428;;
80429;;
80433;;
80442;4.77;
80443;8.77;6.02
80445;11.36;
80458;;
80459;;
80460;;0.0
80473;7.86;
80478;;
80484;12.42;
80486;9.36;6.42
80487;;
80488;8.34;3.39
80489;6.56;2.98
80491;;
80495;11.11;
80508;;
80509;10.4;5.6
80511;;
80519;10.81;4.95
80520;;
80523;5.96;
80524;5.02;
80526;;
80530;;
80533;6.37;3.5
80538;17.65;
80542;5.75;
80548;;
80549;8.54;
80552;7.85;4.36
80554;7.75;3.99
80561;8.8;4.58
80565;;
80570;6.69;3.46
80579;7.64;
80585;11.32;6.45
80589;;
80595;;
80598;6.68;4.58
80600;7.58;
80606;11.18;7.71
80609;7.98;
80613;5.38;
80618;6.65;4.11
80620;9.83;5.59
80621;6.54;
80622;8.86;5.62
80625;6.69;3.34
80627;4.2;
80630;8.04;5.36
80632;5.19;3.05
80634;;
80635;5.62;3.24
80639;4.29;2.06
80644;6.75;3.37
80649;4.47;2.57
80650;7.24;
80656;7.16;5.03
80663;11.7;
80664;;
80666;;
80667;;
80674;6.3;3.3
80675;;
80676;;
80677;8.77;6.81
80680;6.86;4.04
80685;9.82;5.45
80688;6.86;3.87
80692;7.76;4.11
80693;8.84;
80695;12.06;
80696;5.25;2.63
80697;;0.0
80698;9.17;
80706;5.68;3.29
80707;;
80711;11.32;6.88
80713;5.26;
80714;6.78;3.01
80716;7.0;
80717;6.44;2.99
80718;3.85;
80721;7.05;4.15
80723;9.52;
80724;3.29;1.78
80725;4.02;2.43
80735;;
80738;;
80744;;
80746;6.2;3.88
80756;;
80767;;
80771;;
80773;;
80774;;
80775;5.98;
80776;;
80779;3.93;
80780;6.57;
80792;;
80793;5.91;3.42
80796;;
80797;;
80798;6.46;3.45
80799;4.68;2.39
80800;;
80811;6.67;
80819;;
80827;7.46;
80828;;
80835;;
80836;;
81002;6.68;3.11
81003;11.01;8.17
81004;7.98;3.82
81005;8.16;
81014;11.43;7.48
81015;;
81018;4.65;2.71
81021;6.53;3.34
81026;10.88;7.43
81032;5.02;
81033;9.38;6.33
81034;15.85;11.62
81035;10.16;
81037;12.21;8.47
81039;8.73;5.28
81041;;
81042;5.84;3.27
81044;8.7;
81045;12.06;7.0
81046;8.66;5.87
81048;7.32;5.1
81051;8.3;5.44
81052;2.94;1.53
81054;6.36;3.73
81060;10.82;5.98
81062;12.3;8.57
81063;4.71;3.01
81064;7.59;4.87
81065;9.98;5.21
81069;16.82;11.97
81070;4.43;2.33
81076;10.06;5.97
81081;9.02;4.72
81089;18.56;
81092;9.45;6.93
81095;19.35;
81099;8.39;4.35
81105;9.01;5.18
81112;6.72;3.46
81115;19.42;13.68
81116;2.27;
81118;;
81120;7.85;4.73
81124;12.53;7.88
81125;14.92;9.94
81128;9.09;5.83
81129;;
81130;4.28;2.2
81131;4.45;2.67
81133;9.4;
81138;6.52;
81139;8.31;5.76
81140;8.66;5.07
81144;5.3;2.96
81145;7.93;4.32
81147;7.19;4.86
81152;7.14;
81156;4.18;2.27
81163;13.66;8.73
81170;7.63;4.77
81176;;
81179;10.07;
81182;9.98;7.26
81192;11.76;8.28
81201;9.11;5.78
81202;4.45;
81203;16.91;
81204;5.99;3.54
81209;7.12;4.38
81210;8.8;
81218;4.18;2.67
81219;10.4;6.44
81220;6.61;3.68
81222;8.62;5.43
81227;9.4;5.36
81233;8.73;5.79
81235;4.94;
81238;9.32;5.53
81239;11.11;8.75
81244;7.26;4.03
81251;6.62;
81255;;
81257;6.57;3.35
81262;6.78;
81263;9.83;
81266;10.41;5.46
81267;12.26;
81271;4.11;1.7
81273;4.85;2.45
81276;7.11;4.57
81284;4.12;1.3
81285;11.06;
81288;7.81;5.05
81289;8.14;5.69
81291;;
81295;14.86;
81297;4.86;2.59
81303;20.0;
81305;13.99;7.95
81306;9.58;7.01
81308;12.46;9.66
81309;12.21;7.04
81314;16.28;12.21
81315;6.98;3.63
81317;8.05;5.64
82002;6.14;3.41
82005;3.65;1.75
82008;9.24;5.43
82009;;
82010;9.22;
82013;10.94;7.28
82018;5.16;3.13
82022;16.21;11.03
82023;7.03;
82025;3.5;1.94
82026;9.76;6.63
82027;5.81;3.08
82030;8.26;
82031;6.26;
82032;11.11;
82033;8.81;4.97
82035;13.53;
82037;9.21;4.87
82038;14.99;10.56
82039;4.91;
82042;11.84;8.7
82043;;
82047;;
82048;5.71;2.58
82049;8.43;5.62
82050;9.98;5.93
82054;;
82061;11.54;
82062;6.43;3.86
82063;11.56;
82064;16.67;
82066;5.5;
82070;;0.0
82071;0.0;0.0
82072;8.27;5.11
82073;4.74;
82075;5.51;2.73
82076;7.61;4.77
82079;5.35;2.52
82080;7.35;3.88
82085;4.82;
82087;7.35;4.32
82088;14.16;9.44
82089;8.26;5.45
82090;5.89;
82092;;
82093;8.59;
82094;12.71;8.07
82096;4.11;1.84
82097;8.86;5.02
82101;8.36;5.57
82107;;
82108;3.76;
82112;10.17;6.39
82113;10.71;6.82
82115;9.29;5.27
82117;10.82;7.38
82121;7.52;3.76
82123;3.93;2.41
82124;3.55;1.48
82125;5.23;2.99
82126;5.93;2.52
82131;8.98;5.85
82132;11.65;6.66
82134;6.2;2.99
82135;4.54;2.27
82136;4.01;2.01
82137;11.42;
82141;8.39;
82142;3.89;2.15
82147;13.13;
82149;7.22;4.23
82150;4.1;
82151;11.31;7.14
82152;5.88;
82155;11.83;8.26
82161;3.21;1.17
82165;9.62;
82167;4.15;2.69
82169;6.78;3.57
82171;6.72;2.93
82173;8.55;5.2
82178;8.1;
82179;7.39;4.95
82186;12.39;7.64
82187;11.6;8.01
82189;9.73;
82190;5.33;2.19
82194;3.78;
83001;5.72;2.76
83002;9.9;6.07
83004;7.52;4.17
83005;6.65;3.84
83007;11.0;6.92
83008;7.18;3.61
83009;4.68;1.74
83010;12.12;
83011;14.13;8.1
83012;12.18;7.66
83013;6.58;
83014;9.84;
83015;7.99;4.34
83016;4.69;2.27
83018;6.41;3.73
83019;4.89;2.38
83021;7.16;4.19
83022;;
83023;9.74;5.83
83026;11.16;6.45
83027;4.92;2.94
83028;10.48;6.82
83030;7.14;4.21
83031;5.99;3.29
83032;8.63;5.39
83033;5.37;3.1
83034;4.66;1.98
83035;3.73;1.62
83036;4.51;1.81
83037;6.54;4.87
83038;10.29;
83041;10.27;5.21
83042;6.44;3.08
83043;10.71;7.05
83044;17.24;13.1
83045;13.04;9.04
83046;8.74;5.58
83047;3.51;1.93
83048;5.39;2.02
83049;5.72;2.94
83050;8.13;3.92
83051;9.4;5.9
83054;3.57;1.33
83055;7.32;3.9
83056;6.72;4.37
83057;7.07;3.56
83058;7.65;3.79
83059;4.43;2.09
83061;5.22;2.05
83062;3.87;1.55
83063;8.3;4.58
83064;3.76;1.61
83065;6.58;3.72
83066;11.06;6.86
83067;12.28;7.8
83068;5.61;2.53
83069;6.37;3.01
83070;5.1;2.46
83071;4.72;2.39
83072;8.81;5.19
83073;9.66;4.65
83076;8.89;4.54
83077;7.92;4.34
83079;4.89;2.62
83080;7.68;5.04
83081;4.6;2.44
83082;16.58;9.36
83083;9.09;6.06
83084;12.05;7.72
83085;4.62;2.36
83086;7.58;3.86
83087;6.16;3.78
83088;5.53;3.39
83089;9.3;
83090;5.22;2.49
83091;7.86;5.04
83092;8.86;5.53
83093;4.85;2.99
83094;6.18;2.98
83095;9.16;6.64
83096;4.74;2.09
83097;5.4;2.77
83098;4.08;1.73
83099;5.06;2.82
83100;5.81;4.28
83101;7.23;3.47
83102;6.63;3.45
83103;3.64;2.18
83104;6.44;4.13
83106;3.08;1.5
83107;5.17;2.71
83108;6.97;3.92
83109;5.06;
83110;7.75;4.32
83112;3.96;1.51
83113;9.56;7.06
83115;6.1;2.96
83116;5.31;2.68
83117;6.48;3.47
83118;4.91;2.0
83119;8.08;4.35
83120;3.9;1.55
83121;10.98;6.18
83122;7.89;
83123;4.75;1.95
83124;7.83;4.52
83126;5.29;2.38
83127;8.84;6.12
83128;9.37;6.31
83129;3.64;1.33
83130;4.44;1.89
83131;4.87;2.03
83133;8.18;5.74
83134;7.64;5.12
83135;10.71;6.28
83136;6.32;3.22
83137;7.29;3.17
83138;5.97;2.89
83139;8.72;5.86
83140;6.29;3.67
83141;5.25;2.67
83142;10.53;
83143;6.77;3.85
83144;4.47;1.56
83145;13.67;9.08
83147;0.0;0.0
83148;6.44;3.19
83149;7.48;3.83
83150;6.27;2.96
83151;9.2;4.41
83152;4.01;2.0
83153;5.23;2.06
84001;5.02;3.27
84002;7.55;5.74
84003;14.8;9.57
84004;5.12;2.95
84007;10.29;5.29
84009;6.27;3.82
84010;7.42;2.84
84012;9.41;5.06
84014;6.62;3.38
84016;5.5;2.52
84017;7.37;3.83
84019;10.14;6.0
84020;10.27;6.22
84022;12.02;
84025;8.76;6.27
84026;8.05;4.69
84027;8.28;6.17
84029;6.23;3.44
84030;6.74;3.69
84031;9.41;5.44
84032;6.65;
84034;4.55;2.83
84035;8.93;4.79
84036;6.83;4.77
84037;15.93;11.86
84038;4.94;2.85
84039;7.87;4.69
84042;9.35;6.55
84043;5.77;3.46
84044;10.0;6.62
84045;5.78;
84047;5.68;2.93
84050;8.97;6.05
84051;10.37;7.01
84052;6.71;4.61
84053;8.58;5.05
84054;6.9;4.02
84056;5.5;2.77
84057;8.07;3.73
84058;5.53;2.77
84061;11.17;
84064;6.74;4.18
84065;5.32;2.79
84066;16.44;
84068;10.19;6.98
84069;11.35;7.08
84070;7.06;4.48
84071;5.4;3.39
84072;7.2;4.82
84073;8.67;5.12
84074;5.24;2.74
84076;9.32;6.82
84078;8.35;5.26
84079;13.72;
84080;6.48;3.67
84081;4.28;2.19
84082;9.5;5.19
84083;7.66;4.61
84084;7.95;4.89
84085;11.83;7.46
84086;8.22;5.22
84087;9.74;5.83
84088;6.79;4.31
84089;7.41;4.32
84091;6.95;3.02
84092;7.33;4.11
84097;8.19;
84099;5.96;3.32
84100;13.58;
84102;6.8;4.87
84103;9.11;6.19
84105;10.58;6.42
84106;8.94;5.12
84107;20.16;16.02
84111;;
84117;10.18;
84118;7.68;5.59
84119;5.06;2.74
84122;7.61;4.44
84123;16.55;12.7
84127;5.28;2.82
84129;7.33;3.81
84132;5.17;3.0
84133;7.96;4.84
84136;11.94;8.35
84137;9.83;6.65
84138;10.14;6.28
84139;11.19;
84141;4.6;2.5
84142;6.47;3.63
84144;8.67;5.89
84145;8.15;4.41
84147;5.44;3.57
84148;7.57;4.17
84149;8.84;5.08
84150;9.01;5.29
85001;4.31;1.41
85002;2.68;0.89
85003;3.11;1.19
85004;2.58;0.57
85005;5.5;
85006;5.77;2.49
85008;2.33;1.04
85009;6.9;4.85
85010;6.04;3.02
85011;3.36;1.71
85012;4.12;2.21
85013;4.77;2.15
85014;7.19;3.67
85015;2.73;
85016;3.94;1.97
85017;8.61;5.8
85018;4.87;2.72
85019;2.67;0.74
85020;4.93;2.34
85023;;
85024;6.67;3.77
85025;4.83;2.46
85026;4.98;3.17
85029;5.21;2.26
85031;5.93;3.81
85033;5.26;
85034;5.6;3.02
85035;2.49;0.77
85036;7.92;4.69
85038;4.26;2.42
85039;4.25;2.75
85040;8.32;5.44
85042;5.54;2.66
85045;2.49;
85046;4.53;1.75
85047;3.91;1.57
85049;4.19;2.21
85050;6.21;2.93
85051;5.37;2.64
85054;2.92;
85055;4.13;
85056;6.25;
85058;5.58;
85059;9.24;5.73
85061;4.53;2.4
85062;5.39;2.6
85064;4.25;2.71
85065;4.29;1.88
85066;6.01;
85067;7.74;4.09
85070;3.19;1.42
85071;4.62;2.0
85072;2.87;
85074;;
85076;4.77;2.85
85077;6.88;3.44
85078;9.14;6.22
85080;4.69;2.22
85081;2.67;1.08
85082;4.0;2.32
85083;3.94;2.45
85084;2.89;1.11
85086;4.41;2.46
85088;2.72;1.01
85089;2.79;1.29
85090;5.33;2.65
85092;9.18;4.47
85093;4.59;2.2
85094;9.59;6.93
85095;4.02;2.61
85096;3.12;1.97
85097;4.68;2.85
85098;2.69;
85099;5.19;2.04
85100;2.21;
85101;5.47;
85102;5.12;
85103;3.15;1.8
85105;5.03;
85106;3.89;1.74
85108;3.84;1.81
85109;3.52;1.41
85110;8.58;6.09
85111;8.54;4.61
85112;2.89;0.9
85113;3.08;1.71
85114;3.58;1.31
85115;7.43;
85118;3.25;1.86
85119;3.35;1.27
85120;2.76;
85121;6.23;
85123;;
85126;2.16;
85127;2.92;1.41
85128;6.01;2.83
85129;4.13;2.52
85130;3.9;
85131;3.79;1.96
85132;9.03;
85133;8.32;4.36
85135;4.15;1.56
85138;3.32;
85139;6.78;
85140;6.59;4.08
85141;7.72;4.45
85142;8.06;3.79
85143;11.41;6.48
85144;1.76;
85145;5.32;2.98
85146;3.82;1.71
85147;7.21;3.85
85148;5.1;
85149;9.36;
85151;4.28;2.51
85152;3.27;1.34
85153;5.03;2.66
85154;7.57;4.73
85155;1.96;0.55
85156;3.88;1.72
85157;6.83;
85158;4.95;
85159;5.54;3.15
85160;4.04;1.24
85161;2.87;1.61
85162;5.04;2.04
85163;4.46;2.37
85164;4.09;2.35
85167;3.92;
85169;4.33;
85172;4.98;2.69
85174;5.57;
85175;4.19;
85176;6.94;4.17
85177;6.23;3.68
85178;3.05;1.2
85179;3.56;
85181;7.27;
85182;6.52;3.15
85185;4.85;
85186;3.6;
85187;5.97;
85188;6.37;
85190;3.82;1.78
85191;4.68;1.63
85192;3.6;
85193;5.99;
85194;3.57;1.16
85196;4.5;2.37
85197;3.88;2.27
85198;4.83;
85199;;
85200;3.1;
85202;4.98;3.18
85204;3.66;1.47
85205;11.72;
85206;3.79;
85208;3.87;2.08
85209;7.84;
85210;5.71;3.78
85211;4.04;1.14
85213;4.19;2.17
85214;2.07;1.12
85215;4.68;2.22
85216;4.29;2.57
85218;4.2;1.59
85220;10.36;7.73
85221;3.49;1.51
85222;3.86;1.31
85223;6.53;3.12
85226;3.04;1.08
85227;7.77;4.53
85229;9.17;
85231;3.26;
85232;5.3;2.97
85234;4.4;2.03
85235;12.55;7.01
85236;3.7;1.46
85237;6.67;
85238;5.84;2.85
85239;2.6;
85240;3.64;
85242;2.68;
85243;3.22;1.2
85244;3.77;
85246;4.96;2.53
85247;3.74;
85250;3.32;1.08
85251;6.87;
85252;5.42;
85254;7.18;4.1
85255;4.52;2.0
85256;6.92;3.62
85259;1.98;
85260;4.21;
85262;3.47;2.2
85264;10.74;6.2
85265;7.38;4.85
85266;3.98;1.62
85267;6.95;2.25
85268;3.96;1.86
85273;3.48;1.43
85274;4.4;
85276;6.91;3.19
85277;5.68;3.75
85278;2.03;0.75
85280;4.21;1.94
85281;6.21;3.95
85282;6.87;
85284;5.1;2.7
85286;7.84;
85287;7.41;
85288;3.51;1.27
85289;6.11;3.65
85290;6.53;
85291;5.1;2.89
85292;6.99;4.19
85293;3.87;
85294;3.01;1.0
85295;7.17;4.45
85296;4.04;
85297;5.54;3.29
85298;3.45;1.88
85300;2.33;0.88
85301;2.08;
85302;3.39;1.68
85303;7.17;4.16
85304;6.28;
85305;8.86;5.45
85306;7.32;4.23
86001;17.93;13.35
86002;7.23;
86005;10.12;
86007;7.32;4.46
86008;11.3;
86009;12.28;8.45
86010;4.3;
86014;5.65;3.07
86015;11.87;8.17
86016;2.67;1.39
86017;7.16;4.77
86018;;
86019;6.25;3.89
86022;11.36;
86024;3.71;
86026;9.48;
86027;4.58;2.67
86028;4.05;
86029;10.61;7.39
86031;8.14;4.71
86032;8.03;4.96
86034;13.23;9.92
86036;9.83;6.0
86039;13.39;10.04
86041;3.87;1.6
86042;11.32;7.2
86044;6.89;
86045;5.71;3.4
86046;3.58;2.22
86049;11.31;
86050;8.25;
86052;12.17;8.8
86053;6.67;4.67
86059;6.64;
86061;14.3;9.85
86062;6.27;3.7
86064;14.36;9.67
86065;5.39;
86066;10.34;5.9
86068;11.74;7.64
86070;8.96;5.39
86073;10.92;
86074;4.14;
86076;3.32;0.97
86077;11.87;7.68
86078;14.75;9.0
86079;10.51;6.91
86082;11.01;7.0
86083;6.99;3.58
86086;10.16;7.26
86091;13.94;
86092;8.11;5.26
86094;5.46;
86095;4.95;3.2
86097;16.36;
86099;6.54;2.74
86100;2.16;0.93
86103;10.78;6.52
86105;7.1;
86107;14.06;10.34
86108;17.51;12.84
86111;6.24;3.84
86112;12.68;8.95
86113;4.07;2.31
86115;5.42;2.88
86116;6.33;3.54
86118;16.9;12.32
86119;14.29;
86120;16.35;12.53
86121;8.31;6.38
86122;;
86123;7.02;5.07
86125;13.15;
86126;12.87;8.48
86128;6.85;4.14
86131;11.18;7.17
86133;8.04;2.54
86134;8.33;
86137;11.93;7.76
86139;8.96;6.23
86140;11.09;6.07
86141;5.17;
86142;5.56;
86145;4.95;2.37
86148;8.55;5.41
86149;11.11;
86152;10.57;7.62
86156;11.76;
86157;4.01;2.0
86158;4.81;3.02
86159;15.58;10.65
86160;13.02;8.2
86161;12.4;9.92
86163;2.41;1.2
86164;7.65;
86165;13.9;8.83
86167;12.95;9.04
86169;8.84;
86171;13.9;8.44
86173;13.26;
86174;4.81;2.81
86175;14.1;
86177;5.31;2.58
86178;3.94;1.37
86180;3.4;1.62
86182;13.33;
86183;9.53;7.41
86184;7.85;4.71
86187;10.12;
86189;14.34;9.81
86190;12.26;9.5
86193;12.88;7.81
86194;8.61;3.52
86195;7.38;
86196;;
86197;7.26;
86200;10.23;
86201;13.16;
86204;3.17;1.54
86207;12.44;8.6
86209;4.32;2.26
86210;6.95;
86211;11.46;8.87
86213;8.82;5.19
86214;4.29;1.95
86221;9.24;6.85
86222;4.1;1.76
86223;10.95;7.95
86224;8.44;5.98
86225;11.92;8.94
86226;4.52;2.84
86227;;
86229;16.67;9.47
86233;8.96;5.73
86234;15.24;10.48
86235;8.35;4.49
86236;14.9;12.18
86237;8.1;
86244;10.65;6.52
86245;8.51;6.18
86246;19.84;15.24
86248;15.63;10.03
86252;6.75;
86253;15.54;11.14
86254;9.44;7.52
86255;10.01;6.72
86256;4.72;2.45
86258;7.48;5.72
86261;3.85;2.72
86262;9.66;
86263;3.28;1.8
86264;14.18;9.78
86265;9.65;
86268;6.42;
86272;6.47;4.02
86273;16.76;11.89
86274;10.62;8.11
86276;14.44;10.73
86279;10.47;6.14
86281;5.48;3.4
86284;8.43;4.22
86285;10.35;7.03
86287;11.11;
86288;16.93;11.41
86289;16.14;12.2
86290;4.57;1.83
86292;3.99;
86293;6.94;3.93
86294;5.74;2.9
86296;6.86;
86297;2.74;1.45
86298;8.51;5.67
86299;5.51;
86300;;
87001;8.98;5.74
87002;7.59;4.87
87003;12.56;8.74
87011;16.36;10.94
87013;14.68;11.95
87014;12.63;9.08
87018;18.0;12.36
87019;2.36;1.37
87020;6.72;4.86
87021;5.16;2.91
87024;13.73;9.05
87027;13.75;9.79
87028;16.61;12.18
87029;12.88;6.75
87030;7.76;5.12
87032;17.1;12.93
87033;10.24;
87035;11.69;
87036;13.88;9.86
87038;4.06;1.93
87040;12.81;8.32
87041;13.3;9.43
87045;10.79;7.55
87046;11.55;7.44
87047;8.87;5.67
87048;4.57;2.6
87049;14.64;9.9
87050;3.7;1.72
87053;11.28;7.0
87054;11.82;7.88
87059;17.43;11.83
87060;17.21;12.25
87063;5.76;3.29
87064;17.37;13.68
87065;4.06;1.99
87066;13.67;8.17
87068;14.75;10.03
87071;11.49;
87075;4.98;2.68
87079;16.17;11.47
87080;15.3;
87083;20.0;14.22
87085;10.08;4.67
87086;13.88;10.92
87087;19.09;13.49
87088;8.54;6.33
87089;16.04;11.2
87095;13.11;10.49
87096;14.57;10.61
87097;14.49;11.41
87101;14.43;
87103;10.06;5.99
87104;16.97;12.84
87105;12.27;9.24
87106;11.04;6.94
87107;5.98;3.99
87110;9.36;5.69
87111;15.31;10.51
87113;3.56;1.91
87114;4.47;2.42
87117;13.46;9.12
87118;10.43;6.78
87119;11.73;6.8
87122;9.68;6.94
87125;4.25;2.22
87126;12.1;7.8
87128;10.53;6.95
87131;12.24;8.09
87135;12.7;8.1
87140;10.32;6.42
87143;5.33;3.55
87146;15.51;11.45
87149;22.26;17.28
87151;12.6;
87152;6.01;4.16
87154;11.65;7.79
87156;3.99;2.69
87158;15.9;12.77
87161;13.75;9.71
87164;8.47;
87168;12.7;7.94
87177;5.61;4.21
87178;6.76;4.12
87180;18.29;14.81
87181;14.38;9.48
87182;13.32;8.61
87185;9.81;6.84
87187;10.44;6.35
87189;17.34;
87190;17.74;12.7
87191;11.1;7.76
87192;7.93;5.2
87194;12.54;9.09
87199;17.49;13.35
87201;4.32;2.51
88004;15.65;
88005;11.63;
88009;6.8;4.63
88011;11.15;7.91
88012;8.24;5.88
88026;5.02;
88029;17.82;13.15
88032;7.64;4.74
88033;12.45;
88038;;
88039;;
88044;8.39;
88048;9.48;
88052;;
88056;;
88060;0.0;0.0
88062;21.18;
88066;;
88068;5.85;
88075;5.45;2.82
88076;15.77;10.37
88078;14.43;9.73
88079;7.05;4.85
88081;10.92;7.37
88082;11.93;8.57
88087;6.97;3.39
88088;12.76;8.82
88089;8.29;4.97
88090;11.41;7.19
88094;5.74;3.11
88095;10.49;7.2
88097;;
88099;6.71;3.64
88101;8.05;5.37
88107;;0.0
88114;14.07;7.11
88115;10.35;6.51
88116;13.06;9.73
88117;;
88118;10.12;
88120;14.25;
88123;22.4;15.85
88124;21.43;14.29
88126;4.7;
88132;4.41;2.74
88135;10.59;6.65
88136;6.23;
88142;;
88148;6.85;3.47
88149;0.0;0.0
88151;7.75;4.57
88158;5.45;3.32
88160;10.06;5.5
88165;7.68;4.81
88170;11.47;8.26
88176;19.62;14.56
88177;9.69;
88178;2.95;1.47
88181;9.99;6.43
88185;;
88186;;
88187;;
88188;10.36;6.14
88196;6.62;3.78
88201;6.47;
88206;6.81;3.89
88209;6.71;3.69
88212;17.72;
88218;10.34;6.72
88225;6.28;4.19
88238;16.24;12.18
88239;;
88241;10.09;
88242;;
88244;14.51;
88246;8.78;
88247;6.44;
88258;21.34;14.62
88261;9.29;4.83
88266;10.85;6.71
88267;13.66;
88268;;
88270;13.01;8.84
88274;;
88276;11.11;
88285;8.84;
88286;;
88289;14.96;12.5
88292;14.89;10.37
88302;7.04;4.15
88304;20.53;13.1
88310;12.67;7.78
88311;;
88317;21.91;17.23
88319;13.9;9.78
88320;5.91;
88321;15.01;8.05
88326;9.14;
88327;9.0;4.98
88328;4.73;
88334;18.57;
88338;;
88346;22.22;17.35
88349;12.33;8.58
88351;23.17;18.11
88355;8.97;6.28
88358;7.11;4.39
88361;11.6;6.52
88367;17.47;11.94
88369;7.93;4.97
88370;;
88372;11.38;6.7
88374;;
88382;;
88383;10.99;5.98
88385;12.63;6.83
88391;6.74;
88408;9.42;6.1
88409;5.24;2.48
88413;12.25;6.78
88415;5.41;3.35
88416;;0.0
88423;7.62;4.09
88424;6.5;3.95
88426;15.05;9.19
88428;6.8;3.81
88429;4.7;3.4
88438;5.8;
88441;;
88442;7.44;
88443;;
88444;14.18;
88445;6.29;4.61
88446;18.6;
88447;9.5;6.21
88451;18.35;14.46
88455;16.82;
88456;;
88464;8.21;
88465;6.62;4.06
88467;9.22;
88468;13.96;10.74
88470;4.71;2.15
88476;;
88481;7.49;5.39
88483;2.42;
88484;10.92;8.49
88486;6.37;4.09
88487;12.81;9.08
88493;;
88495;;
88498;6.98;
88500;6.58;4.88
88503;14.04;
88513;7.05;4.14
88516;11.09;7.19
88518;;
88520;11.43;
88530;11.56;7.83
88531;4.87;2.47
88532;;
89003;8.78;5.81
89004;20.77;
89005;21.12;12.42
89013;6.57;4.17
89014;11.48;7.18
89015;10.44;6.43
89017;14.36;
89019;14.46;
89020;16.27;
89023;6.21;3.21
89024;9.96;4.61
89025;15.73;9.87
89027;12.66;
89029;7.58;4.76
89030;8.06;
89031;5.61;
89033;;
89039;18.06;
89046;13.38;8.5
89055;14.13;9.76
89062;9.5;
89066;10.31;7.73
89068;14.12;10.13
89069;9.97;
89072;14.97;
89073;15.27;12.75
89074;6.56;4.02
89077;5.84;3.45
89083;3.63;2.38
89084;17.42;
89086;10.42;7.54
89087;15.46;
89091;15.14;11.75
89092;15.12;
89094;6.35;3.53
89096;5.03;
89099;9.34;6.16
89100;9.22;5.72
89102;5.16;2.82
89105;6.57;
89118;10.39;6.76
89119;14.87;8.75
89125;14.02;7.72
89129;9.61;
89130;10.94;8.07
89131;17.27;12.85
89136;5.38;
89139;7.96;5.73
89144;9.96;6.43
89154;11.5;8.63
89155;8.96;3.08
89158;13.87;9.77
89159;8.41;
89162;5.58;
89163;10.74;6.92
89167;5.46;3.28
89169;9.67;
89177;18.67;
89195;4.5;
89196;8.44;5.62
89197;14.85;10.71
89198;4.52;3.05
89201;4.54;3.17
89204;21.15;11.49
89206;16.28;10.64
89208;8.43;
89210;12.96;
89218;9.91;6.38
89220;19.17;
89223;13.22;9.03
89227;9.31;6.16
89228;4.75;2.95
89229;9.21;
89232;14.84;8.79
89235;7.72;
89236;3.94;
89237;9.79;6.7
89238;11.44;7.09
89239;5.16;3.72
89242;12.88;9.87
89246;15.79;12.57
89247;12.57;
89254;15.47;10.54
89257;10.86;6.22
89261;;
89263;5.19;2.49
89264;8.64;5.45
89274;6.78;3.77
89277;18.0;13.2
89279;10.87;7.65
89280;14.94;
89283;12.5;9.5
89285;6.75;
89287;5.71;3.06
89288;9.09;
89289;10.42;
89295;4.68;
89296;;
89298;9.95;5.38
89302;7.38;
89307;10.02;7.09
89308;;
89309;9.13;6.03
89310;;
89311;7.26;4.69
89312;16.37;
89318;7.89;4.66
89320;;
89321;20.51;15.38
89324;9.63;7.01
89325;13.41;
89334;6.44;
89337;9.9;6.23
89338;6.2;3.57
89341;12.09;
89342;4.68;
