insee,dept,lon,lat,name
62636,62,1.69970,50.78550,Offrethun
62637,62,2.99170,50.46360,Oignies
62638,62,3.11470,50.24940,Oisy-le-Verger
62639,62,2.89000,50.34860,Oppy
62640,62,2.42060,50.12770,Orville
62641,62,2.39900,50.39410,Ostreville
62642,62,2.47050,50.45590,Ourton
62643,62,1.59110,50.69750,Outreau
62644,62,2.14260,50.65370,Ouve-Wirquin
62645,62,2.04140,50.98210,Oye-Plage
62646,62,3.09180,50.26120,Palluel
62647,62,2.08050,50.38060,Le Parcq
62648,62,1.79920,50.59550,Parenty
62649,62,2.48990,50.15320,Pas-en-Artois
62650,62,2.91740,50.28780,Pelves
62651,62,2.48860,50.33180,Penin
62652,62,2.40560,50.48640,Pernes
62653,62,1.69810,50.74960,Pernes-lès-Boulogne
62654,62,1.76400,50.91170,Peuplingues
62655,62,2.25730,50.39940,Pierremont
62656,62,2.21250,50.67500,Pihem
62657,62,1.79040,50.87280,Pihen-lès-Guînes
62658,62,1.68440,50.76250,Pittefaux
62659,62,2.09160,50.46740,Planques
62660,62,2.91590,50.30600,Plouvain
62661,62,1.98100,50.37690,Bouin-Plumoison
62662,62,2.10750,50.86300,Polincove
62663,62,2.43920,50.16710,Pommera
62664,62,2.59620,50.18210,Pommier
62665,62,2.08830,50.25660,Le Ponchel
62666,62,2.88650,50.47710,Pont-à-Vendin
62667,62,1.57580,50.71590,Le Portel
62668,62,2.25910,50.50580,Prédefin
62669,62,2.39090,50.47350,Pressy
62670,62,1.88590,50.57280,Preures
62671,62,3.00790,50.16670,Pronville-en-Artois
62672,62,2.68770,50.10420,Puisieux
62673,62,2.98510,50.17230,Quéant
62674,62,2.12240,50.73440,Quelmes
62675,62,2.04230,50.75160,Quercamps
62676,62,2.36810,50.60180,Quernes
62677,62,2.03710,50.33330,Le Quesnoy-en-Artois
62678,62,1.94330,50.70220,Quesques
62679,62,1.74910,50.66470,Questrecques
62680,62,2.98360,50.36560,Quiéry-la-Motte
62681,62,2.33030,50.67850,Quiestède
62682,62,1.93440,50.52870,Quilen
62683,62,2.10670,50.30160,Quœux-Haut-Maînil
62684,62,2.35980,50.69680,Racquinghem
62685,62,2.11730,50.54690,Radinghem
62686,62,2.30630,50.36110,Ramecourt
62688,62,1.64540,50.42090,Rang-du-Fliers
62689,62,2.67470,50.20450,Ransart
62690,62,1.95600,50.30320,Raye-sur-Authie
62691,62,2.28160,50.64980,Saint-Augustin
62692,62,1.95270,50.75260,Rebergues
62693,62,2.55260,50.43250,Rebreuve-Ranchicourt
62694,62,2.34040,50.26550,Rebreuve-sur-Canche
62695,62,2.36210,50.26010,Rebreuviette
62696,62,2.17410,50.57500,Reclinghem
62697,62,3.02700,50.25890,Récourt
62698,62,1.77610,50.51830,Recques-sur-Course
62699,62,2.08300,50.83570,Recques-sur-Hem
62700,62,2.00030,50.31590,Regnauville
62701,62,2.36070,50.57590,Rely
62702,62,2.17410,50.66890,Remilly-Wirquin
62703,62,2.95910,50.25730,Rémy
62704,62,2.06770,50.57710,Renty
62705,62,1.78220,50.79320,Rety
62706,62,2.75050,50.58220,Richebourg
62708,62,2.88150,50.08860,Riencourt-lès-Bapaume
62709,62,2.96240,50.19360,Riencourt-lès-Cagnicourt
62710,62,1.98780,50.51390,Rimboval
62711,62,1.74180,50.80640,Rinxent
62712,62,2.68660,50.23200,Rivière
62713,62,2.55320,50.59150,Robecq
62714,62,2.79370,50.33190,Roclincourt
62715,62,2.92420,50.05570,Rocquigny
62716,62,1.93040,50.83290,Rodelinghem
62717,62,2.38470,50.37040,Roëllecourt
62718,62,2.90160,50.30200,Rœux
62719,62,2.12840,50.40790,Rollancourt
62720,62,2.39060,50.59460,Rombly
62721,62,2.33610,50.66850,Roquetoire
62722,62,2.17320,50.27640,Rougefay
62723,62,1.77450,50.37380,Roussent
62724,62,2.90590,50.39820,Rouvroy
62725,62,1.99990,50.47510,Royon
62726,62,2.11100,50.48170,Ruisseauville
62727,62,2.58600,50.46720,Ruitz
62728,62,3.06640,50.23830,Rumaucourt
62729,62,2.01660,50.58130,Rumilly
62730,62,2.16640,50.85600,Ruminghem
62731,62,3.02050,50.08240,Ruyaulcourt
62732,62,2.36680,50.49310,Sachin
62733,62,2.60020,50.12230,Sailly-au-Bois
62734,62,2.99240,50.28600,Sailly-en-Ostrevent
62735,62,2.70480,50.49860,Sailly-Labourse
62736,62,2.79370,50.65140,Sailly-sur-la-Lys
62737,62,2.68320,50.45230,Sains-en-Gohelle
62738,62,2.05060,50.47120,Sains-lès-Fressin
62739,62,3.08030,50.18630,Sains-lès-Marquion
62740,62,2.35150,50.47870,Sains-lès-Pernes
62741,62,2.56330,50.17160,Saint-Amand
62742,62,1.66890,50.45620,Saint-Aubin
62744,62,2.76250,50.31630,Sainte-Catherine
62745,62,1.90990,50.47650,Saint-Denœux
62746,62,1.60670,50.66560,Saint-Étienne-au-Mont
62747,62,2.57920,50.62490,Saint-Floris
62748,62,2.12830,50.93690,Saint-Folquin
62749,62,2.07150,50.35250,Saint-Georges
62750,62,2.39810,50.56580,Saint-Hilaire-Cottes
62751,62,1.73780,50.87280,Saint-Inglevert
62752,62,1.66410,50.48300,Saint-Josse
62753,62,2.80790,50.30980,Saint-Laurent-Blangy
62754,62,2.85040,50.18460,Saint-Léger
62755,62,1.62150,50.69440,Saint-Léonard
62756,62,2.15340,50.90140,Sainte-Marie-Kerque
62757,62,2.21750,50.74970,Saint-Martin-lez-Tatinghem
62758,62,1.64680,50.72290,Saint-Martin-Boulogne
62759,62,1.88830,50.66800,Saint-Martin-Choquel
62760,62,2.10150,50.61290,Saint-Martin-d'Hardinghem
62761,62,2.85310,50.22890,Saint-Martin-sur-Cojeul
62762,62,1.93310,50.51800,Saint-Michel-sous-Bois
62763,62,2.36110,50.37550,Saint-Michel-sur-Ternoise
62764,62,2.78520,50.30970,Saint-Nicolas
62765,62,2.26480,50.76730,Saint-Omer
62766,62,2.09720,50.93990,Saint-Omer-Capelle
62767,62,2.35170,50.38760,Saint-Pol-sur-Ternoise
62768,62,1.87070,50.36740,Saint-Rémy-au-Bois
62769,62,1.83060,50.89360,Saint-Tricat
62770,62,2.51830,50.62370,Saint-Venant
62771,62,2.86310,50.42150,Sallaumines
62772,62,2.21470,50.76770,Salperwick
62773,62,1.75410,50.63280,Samer
62774,62,1.76810,50.94290,Sangatte
62775,62,1.89200,50.77220,Sanghen
62776,62,2.83480,50.13280,Sapignies
62777,62,2.78310,50.06570,Le Sars
62778,62,2.43010,50.29720,Sars-le-Bois
62779,62,2.43160,50.10790,Sarton
62780,62,3.09390,50.23580,Sauchy-Cauchy
62781,62,3.11440,50.21860,Sauchy-Lestrée
62782,62,3.03070,50.23760,Saudemont
62783,62,1.85090,50.35640,Saulchoy
62784,62,2.52510,50.21270,Saulty
62785,62,2.55610,50.35230,Savy-Berlette
62786,62,1.88800,50.69630,Selles
62787,62,1.87740,50.49680,Sempy
62788,62,2.01470,50.69700,Seninghem
62789,62,1.93720,50.64980,Senlecques
62790,62,2.14740,50.53390,Senlis
62791,62,2.31320,50.29700,Séricourt
62792,62,2.19900,50.78950,Serques
62793,62,2.63640,50.40630,Servins
62794,62,2.15550,50.71120,Setques
62795,62,2.33420,50.30390,Sibiville
62796,62,2.63190,50.25440,Simencourt
62797,62,2.26640,50.37040,Siracourt
62798,62,2.50430,50.23800,Sombrin
62799,62,1.71590,50.45650,Sorrus
62800,62,2.56760,50.15000,Souastre
62801,62,2.74530,50.38940,Souchez
62802,62,2.35930,50.22120,Le Souich
62803,62,1.92260,50.74440,Surques
62804,62,2.43470,50.24170,Sus-Saint-Léger
62805,62,2.35840,50.46180,Tangry
62806,62,1.64170,50.86510,Tardinghen
62808,62,2.21730,50.45010,Teneur
62809,62,2.39860,50.33860,Ternas
62810,62,2.80030,50.34990,Thélus
62811,62,2.25320,50.62720,Thérouanne
62812,62,2.04550,50.62260,Thiembronne
62813,62,2.43340,50.41420,La Thieuloye
62814,62,2.44790,50.13330,Thièvres
62815,62,1.70870,50.35600,Tigny-Noyelle
62816,62,2.55300,50.32740,Tilloy-lès-Hermaville
62817,62,2.82470,50.27680,Tilloy-lès-Mofflaines
62818,62,2.18620,50.43950,Tilly-Capelle
62819,62,2.20130,50.77370,Tilques
62820,62,2.49430,50.36120,Tincques
62821,62,1.72400,50.61230,Tingry
62822,62,2.01650,50.28220,Tollent
62823,62,2.02230,50.48610,Torcy
62824,62,1.91650,50.33550,Tortefontaine
62825,62,3.02820,50.29300,Tortequesne
62826,62,1.60550,50.51200,Le Touquet-Paris-Plage
62827,62,2.04160,50.78730,Tournehem-sur-la-Hem
62828,62,2.15250,50.46830,Tramecourt
62829,62,2.89260,50.05180,Le Transloy
62830,62,3.09510,50.09060,Trescault
62831,62,2.34190,50.41230,Troisvaux
62832,62,1.69880,50.52150,Tubersent
62833,62,2.20810,50.27000,Vacquerie-le-Boucq
62834,62,2.07480,50.32380,Vacqueriette-Erquières
62835,62,2.38460,50.43520,Valhuon
62836,62,2.61910,50.50030,Vaudricourt
62837,62,2.02620,50.65280,Vaudringhem
62838,62,2.10260,50.27130,Vaulx
62839,62,2.90300,50.14270,Vaulx-Vraucourt
62840,62,2.97380,50.10220,Vélu
62841,62,2.60620,50.54730,Vendin-lès-Béthune
62842,62,2.84920,50.47230,Vendin-le-Vieil
62843,62,2.18120,50.49770,Verchin
62844,62,2.03960,50.55190,Verchocq
62845,62,1.69010,50.62760,Verlincthun
62846,62,2.75860,50.48750,Vermelles
62847,62,2.66270,50.50290,Verquigneul
62848,62,2.64190,50.50130,Verquin
62849,62,1.64970,50.40260,Verton
62850,62,2.11270,50.36410,Vieil-Hesdin
62851,62,2.71980,50.59360,Vieille-Chapelle
62852,62,2.07790,50.93590,Vieille-Église
62853,62,1.91000,50.66420,Vieil-Moutier
62854,62,2.66630,50.37690,Villers-au-Bois
62855,62,2.90460,50.08050,Villers-au-Flos
62856,62,2.53120,50.37420,Villers-Brûlin
62857,62,2.59150,50.37620,Villers-Châtel
62858,62,3.01000,50.22470,Villers-lès-Cagnicourt
62859,62,2.21040,50.22910,Villers-l'Hôpital
62860,62,2.49030,50.31510,Villers-Sir-Simon
62861,62,2.81250,50.37810,Vimy
62862,62,2.18070,50.55630,Vincly
62863,62,2.77880,50.53410,Violaines
62864,62,2.93450,50.24580,Vis-en-Artois
62865,62,2.98130,50.32510,Vitry-en-Artois
62866,62,1.65350,50.38010,Waben
62867,62,1.67020,50.78210,Wacquinghen
62868,62,2.11790,50.33530,Wail
62869,62,2.71970,50.24800,Wailly
62870,62,1.72460,50.40650,Wailly-Beaucamp
62871,62,2.03270,50.43500,Wambercourt
62872,62,2.05990,50.41730,Wamin
62873,62,2.85550,50.25560,Wancourt
62874,62,2.61380,50.27030,Wanquetin
62875,62,2.34780,50.70350,Wardrecques
62876,62,2.78960,50.07960,Warlencourt-Eaucourt
62877,62,2.50550,50.18050,Warlincourt-lès-Pas
62878,62,2.66580,50.27740,Warlus
62879,62,2.46890,50.23060,Warluzel
62880,62,1.79790,50.75030,Le Wast
62881,62,2.17170,50.21510,Beauvoir-Wavans
62882,62,2.13730,50.67400,Wavrans-sur-l'Aa
62883,62,2.28670,50.40860,Wavrans-sur-Ternoise
62885,62,2.34340,50.54570,Westrehem
62886,62,1.95120,50.57330,Wicquinghem
62887,62,1.66120,50.58380,Widehem
62888,62,1.76770,50.65130,Wierre-au-Bois
62889,62,1.73560,50.77280,Wierre-Effroy
62890,62,2.16210,50.36150,Willeman
62891,62,2.08180,50.24000,Willencourt
62892,62,2.84860,50.36280,Willerval
62893,62,1.61460,50.77360,Wimereux
62894,62,1.64420,50.76960,Wimille
62895,62,2.85750,50.49460,Wingles
62896,62,1.77020,50.68560,Wirwignes
62897,62,2.08130,50.66470,Wismes
62898,62,2.19300,50.72790,Wisques
62899,62,1.67490,50.88760,Wissant
62900,62,2.36020,50.61340,Witternesse
62901,62,2.38580,50.67220,Wittes
62902,62,2.22630,50.71390,Wizernes
62903,62,1.88600,50.61560,Zoteux
62904,62,2.05430,50.82280,Zouafques
62905,62,2.15710,50.75550,Zudausques
62906,62,2.06380,50.85410,Zutkerque
62907,62,3.00310,50.48350,Libercourt
62908,62,1.71770,50.73140,La Capelle-lès-Boulogne
62909,62,2.99570,50.06370,Ytres
63001,63,3.20240,46.01450,Aigueperse
63002,63,3.52950,45.50820,Aix-la-Fayette
63003,63,3.75560,45.55160,Ambert
63004,63,2.80960,45.93780,Les Ancizes-Comps
63005,63,3.18150,45.50510,Antoingt
63006,63,3.01040,45.32650,Anzat-le-Luguet
63007,63,3.14880,45.37870,Apchat
63008,63,3.71540,45.90040,Arconsat
63009,63,3.12700,45.39780,Ardes
63010,63,3.73490,45.42390,Arlanc
63011,63,2.75380,46.20230,Ars-les-Favets
63012,63,3.14890,46.00610,Artonne
63013,63,3.19770,45.97920,Aubiat
63014,63,3.12720,45.75200,Aubière
63015,63,3.59990,45.75190,Aubusson-d'Auvergne
63016,63,3.63720,45.73430,Augerolles
63017,63,3.17890,45.41290,Augnat
63019,63,3.17260,45.79240,Aulnat
63020,63,2.91790,45.68290,Aurières
63021,63,3.19420,45.63760,Authezat
63022,63,3.32890,45.44950,Auzat-la-Combelle
63023,63,3.52820,45.61360,Auzelles
63024,63,2.60230,45.59660,Avèze
63025,63,2.88780,46.06090,Ayat-sur-Sioule
63026,63,2.98990,45.66630,Aydat
63027,63,3.82420,45.47640,Baffie
63028,63,2.63760,45.49180,Bagnols
63029,63,3.36380,45.48480,Bansat
63030,63,3.30410,46.03730,Bas-et-Lezat
63031,63,3.28450,45.44370,Beaulieu
63032,63,3.08530,45.75000,Beaumont
63033,63,3.38180,45.99780,Beaumont-lès-Randan
63034,63,3.29690,45.81670,Beauregard-l'Évêque
63035,63,3.11080,45.96570,Beauregard-Vendon
63036,63,3.21710,45.51050,Bergonne
63037,63,3.69180,45.61750,Bertignat
63038,63,2.91030,45.49840,Besse-et-Saint-Anastaise
63039,63,3.77730,45.43300,Beurières
63040,63,3.32320,45.72600,Billom
63041,63,2.69440,45.98780,Biollet
63042,63,3.07070,45.82510,Blanzat
63043,63,2.95640,46.03520,Blot-l'Église
63044,63,3.42710,45.72310,Bongheat
63045,63,3.43990,45.78320,Bort-l'Étang
63046,63,3.18420,45.45360,Boudes
63047,63,2.74670,45.57880,La Bourboule
63048,63,2.57180,45.65820,Bourg-Lastic
63049,63,3.31780,45.78270,Bouzel
63050,63,3.31880,45.41570,Brassac-les-Mines
63051,63,3.31080,45.54900,Brenat
63052,63,3.26880,45.47020,Le Breuil-sur-Couze
63053,63,2.66710,45.69540,Briffons
63054,63,3.25430,45.50360,Le Broc
63055,63,2.80570,45.83580,Bromont-Lamothe
63056,63,3.46410,45.60520,Brousse
63057,63,3.73310,45.71560,Le Brugeron
63058,63,3.39500,45.88550,Bulhon
63059,63,3.26390,45.69350,Busséol
63060,63,2.64540,46.06470,Bussières
63061,63,3.24150,46.00550,Bussières-et-Pruns
63062,63,2.83950,46.20350,Buxières-sous-Montaigut
63063,63,3.10940,45.83140,Cébazat
63064,63,2.47530,45.85120,La Celle
63065,63,3.51450,45.65420,Ceilloux
63066,63,3.64490,45.88200,Celles-sur-Durolle
63067,63,2.72680,46.09480,La Cellette
63069,63,3.19470,45.71640,Le Cendre
63070,63,3.06510,45.74030,Ceyrat
63071,63,2.92160,45.77440,Ceyssat
63072,63,3.70030,45.87230,Chabreloche
63073,63,3.18060,45.58270,Chadeleuf
63074,63,3.20710,45.46500,Chalus
63075,63,3.06050,45.77410,Chamalières
63076,63,3.62250,45.50310,Chambon-sur-Dolore
63077,63,2.87230,45.55990,Chambon-sur-Lac
63079,63,3.42350,45.44260,Champagnat-le-Jeune
63080,63,3.12810,45.58580,Champeix
63081,63,3.68570,45.51750,Champétières
63082,63,3.09730,46.06010,Champs
63083,63,3.00180,45.82130,Chanat-la-Mouteyre
63084,63,3.07840,45.69850,Chanonat
63085,63,2.85110,45.89070,Chapdes-Beaufort
63086,63,3.62970,45.63240,La Chapelle-Agnon
63087,63,3.08110,45.44040,La Chapelle-Marcousse
63088,63,3.39000,45.46330,La Chapelle-sur-Usson
63089,63,3.22500,45.86620,Chappes
63090,63,3.17050,46.02930,Chaptuzat
63091,63,3.28110,45.41820,Charbonnier-les-Mines
63092,63,2.98060,45.89000,Charbonnières-les-Varennes
63093,63,3.01310,45.98960,Charbonnières-les-Vieilles
63094,63,2.64710,45.98590,Charensat
63095,63,3.43440,45.94390,Charnat
63096,63,3.30810,45.74740,Chas
63097,63,3.06450,45.49140,Chassagne
63098,63,2.75180,45.51320,Chastreix
63099,63,3.09960,45.85440,Châteaugay
63100,63,2.88090,46.02310,Châteauneuf-les-Bains
63101,63,2.57250,46.11550,Château-sur-Cher
63102,63,3.54870,45.97340,Châteldon
63103,63,3.06340,45.92120,Châtel-Guyon
63104,63,3.95560,45.47200,La Chaulme
63105,63,3.76570,45.46190,Chaumont-le-Bourg
63106,63,3.27760,45.74340,Chauriat
63107,63,3.25740,45.85380,Chavaroux
63108,63,3.18260,45.95630,Le Cheix-sur-Morge
63109,63,3.15020,45.55380,Les Deux-Rives
63110,63,2.72450,45.80760,Cisternes-la-Forêt
63111,63,3.10450,45.56430,Clémensat
63112,63,3.19180,45.91700,Clerlande
63113,63,3.11270,45.78700,Clermont-Ferrand
63114,63,3.21570,45.43480,Collanges
63115,63,2.64390,45.84190,Combrailles
63116,63,3.08190,45.98810,Combronde
63117,63,2.92500,45.43570,Compains
63118,63,2.55820,45.86640,Condat-en-Combraille
63119,63,3.47970,45.55730,Condat-lès-Montboissier
63120,63,3.19500,45.65990,Corent
63121,63,3.20320,45.61260,Coudes
63122,63,3.04430,45.51210,Courgoul
63123,63,3.03930,45.64080,Cournols
63124,63,3.18850,45.74200,Cournon-d'Auvergne
63125,63,3.54050,45.75780,Courpière
63126,63,3.13580,45.68820,Le Crest
63128,63,3.39370,45.90200,Crevant-Laveine
63129,63,2.60880,45.46760,Cros
63130,63,2.75010,46.17270,La Crouzille
63131,63,3.33930,45.86050,Culhat
63132,63,3.56430,45.63260,Cunlhat
63134,63,3.07740,45.47420,Dauzat-sur-Vodable
63135,63,3.11430,45.94680,Davayat
63136,63,3.53330,45.68510,Domaize
63137,63,3.60810,45.39680,Doranges
63138,63,3.47730,45.89380,Dorat
63139,63,3.75430,45.37660,Dore-l'Église
63140,63,2.89010,46.19780,Durmignat
63141,63,3.05540,45.79500,Durtol
63142,63,3.53250,45.55090,Échandelys
63143,63,3.27780,46.03930,Effiat
63144,63,2.81960,45.42640,Égliseneuve-d'Entraigues
63145,63,3.41980,45.56790,Égliseneuve-des-Liards
63146,63,3.38720,45.71990,Égliseneuve-près-Billom
63147,63,3.87890,45.47500,Églisolles
63148,63,3.21620,45.89650,Ennezat
63149,63,3.26360,45.88440,Entraigues
63150,63,3.05100,45.89650,Enval
63151,63,3.55350,45.81660,Escoutoux
63152,63,2.71590,46.03470,Espinasse
63153,63,2.87890,45.39420,Espinchal
63154,63,3.33370,45.75280,Espirat
63155,63,3.44570,45.68070,Estandeuil
63156,63,3.36510,45.45270,Esteil
63157,63,3.40620,45.67540,Fayet-le-Château
63158,63,3.53580,45.41770,Fayet-Ronaye
63159,63,2.41820,45.81370,Fernoël
63160,63,3.31100,45.57410,Aulhat-Flat
63161,63,3.75200,45.58970,La Forie
63162,63,3.58960,45.51790,Fournols
63163,63,2.77530,45.76240,Gelles
63164,63,3.16010,45.82770,Gerzat
63165,63,2.48050,45.80220,Giat
63166,63,3.21690,45.48450,Gignat
63167,63,3.09830,45.94880,Gimeaux
63168,63,3.38520,45.74990,Glaine-Montaigut
63169,63,2.92050,45.39210,La Godivelle
63170,63,2.74380,45.84260,La Goutelle
63171,63,2.77160,46.05960,Gouttières
63172,63,3.04950,45.58750,Grandeyrolles
63173,63,3.83230,45.53460,Grandrif
63174,63,3.65140,45.59830,Grandval
63175,63,2.57210,45.76360,Herment
63176,63,2.72030,45.72380,Heume-l'Église
63177,63,3.38020,45.65050,Isserteaux
63178,63,3.24440,45.54420,Issoire
63179,63,3.76690,45.62950,Job
63180,63,3.30600,45.86910,Joze
63181,63,3.09760,46.02290,Jozerand
63182,63,3.34930,45.43370,Jumeaux
63183,63,2.53540,45.49700,Labessette
63184,63,3.58990,45.99180,Lachaux
63185,63,3.33110,45.47520,Lamontgie
63186,63,2.65010,45.88610,Landogne
63187,63,2.88180,46.23080,Lapeyrouse
63188,63,3.26830,45.67010,Laps
63189,63,2.75010,45.65250,Laqueuille
63190,63,2.55620,45.51840,Larodde
63191,63,2.57670,45.70450,Lastic
63192,63,2.71170,45.54130,La Tour-d'Auvergne
63193,63,3.19200,45.77190,Lempdes
63194,63,3.33000,45.82980,Lempty
63195,63,3.38880,45.83280,Lezoux
63196,63,3.44450,45.97750,Limons
63197,63,2.93810,46.05650,Lisseuil
63198,63,3.00420,45.93810,Loubeyrat
63199,63,3.09970,45.61370,Ludesse
63200,63,3.23120,45.83600,Lussat
63201,63,3.37910,45.95700,Luzillat
63202,63,3.17400,45.43470,Madriat
63203,63,3.06020,45.86480,Malauzat
63204,63,3.18710,45.81270,Malintrat
63205,63,3.35560,45.61600,Manglieu
63206,63,2.94480,45.94360,Manzat
63207,63,3.68120,45.67670,Marat
63208,63,3.03640,46.07680,Marcillat
63209,63,3.17180,45.48120,Mareugheol
63210,63,3.34350,45.92200,Maringues
63211,63,3.72370,45.47890,Marsac-en-Livradois
63212,63,3.08220,45.87320,Marsat
63213,63,3.26170,45.83060,Les Martres-d'Artière
63214,63,3.19900,45.68900,Les Martres-de-Veyre
63215,63,3.21930,45.93760,Martres-sur-Morge
63216,63,3.42540,45.70490,Mauzun
63218,63,3.69760,45.38690,Mayres
63219,63,2.87800,45.78240,Mazaye
63220,63,3.04880,45.39550,Mazoires
63221,63,3.81840,45.40880,Medeyrolles
63222,63,3.16560,45.54340,Meilhaud
63223,63,2.88900,46.10510,Menat
63224,63,3.13360,45.86330,Ménétrol
63225,63,2.54520,45.60830,Messeix
63226,63,3.24210,45.76030,Mur-sur-Allier
63227,63,3.22500,45.69040,Mirefleurs
63228,63,2.72480,45.90490,Miremont
63229,63,3.34820,45.77790,Moissat
63230,63,3.65270,45.55900,Le Monestier
63231,63,3.61400,45.87200,La Monnerie-le-Montel
63232,63,3.43500,46.00260,Mons
63233,63,2.80160,46.18040,Montaigut-en-Combraille
63234,63,3.07830,45.58250,Montaigut-le-Blanc
63235,63,3.06080,46.01470,Montcel
63236,63,2.80600,45.57330,Mont-Dore
63237,63,2.58860,45.93920,Montel-de-Gelat
63238,63,2.79880,45.86640,Montfermy
63239,63,3.36080,45.69160,Montmorin
63240,63,3.22520,46.03760,Montpensier
63241,63,3.20280,45.62540,Montpeyroux
63242,63,3.26060,45.40680,Moriat
63243,63,2.88960,46.16150,Moureuille
63244,63,3.15020,45.95660,Chambaron sur Morge
63245,63,3.08520,45.89240,Mozac
63246,63,2.75520,45.60480,Murat-le-Quaire
63247,63,2.90800,45.58560,Murol
63248,63,2.91260,45.71740,Nébouzat
63249,63,3.50240,45.79810,Néronde-sur-Dore
63250,63,3.16840,45.58920,Neschers
63251,63,2.86590,46.10210,Neuf-Église
63252,63,3.44230,45.75090,Neuville
63253,63,3.46350,45.91820,Noalhat
63254,63,3.05880,45.81170,Nohanent
63255,63,3.29060,45.48020,Nonette-Orsonnette
63256,63,3.65330,45.42850,Novacelles
63257,63,2.87450,45.75070,Olby
63258,63,3.62880,45.68800,Olliergues
63259,63,3.04790,45.62360,Olloix
63260,63,3.66110,45.71410,Olmet
63261,63,3.26930,45.56800,Orbeil
63262,63,3.17490,45.70770,Orcet
63263,63,2.99870,45.78900,Orcines
63264,63,2.84500,45.66130,Orcival
63265,63,3.43780,45.86070,Orléat
63267,63,3.65270,45.90780,Palladuc
63268,63,3.18690,45.56180,Pardines
63269,63,3.22820,45.62430,Parent
63270,63,3.28890,45.53140,Parentignat
63271,63,3.51080,45.92210,Paslières
63272,63,3.14440,45.73240,Pérignat-lès-Sarliève
63273,63,3.23330,45.72720,Pérignat-sur-Allier
63274,63,2.77360,45.66920,Perpezat
63275,63,3.19770,45.54450,Perrier
63276,63,3.48420,45.82700,Peschadoires
63277,63,3.46930,45.43750,Peslières
63278,63,3.15890,45.92230,Pessat-Villeneuve
63279,63,2.78750,45.47410,Picherande
63280,63,3.27920,45.64850,Pignols
63281,63,2.67830,46.11690,Pionsat
63282,63,3.15100,45.62040,Plauzat
63283,63,2.67110,45.86270,Pontaumur
63284,63,3.23610,45.79720,Pont-du-Château
63285,63,2.85320,45.82680,Pontgibaud
63286,63,2.97480,46.09560,Pouzol
63287,63,3.29280,45.51280,Les Pradeaux
63288,63,3.06840,45.94590,Prompsat
63289,63,2.68290,45.75430,Prondines
63290,63,2.92860,45.88440,Pulvérières
63291,63,3.50240,45.96440,Puy-Guillaume
63292,63,2.63160,45.79830,Puy-Saint-Gulmier
63293,63,2.76160,46.12100,Le Quartier
63294,63,2.84040,45.97310,Queuille
63295,63,3.36300,46.01220,Randan
63296,63,3.39340,45.78770,Ravel
63297,63,3.35710,45.74760,Reignat
63298,63,3.70990,45.74270,La Renaudie
63299,63,3.10980,45.42670,Rentières
63300,63,3.12740,45.89370,Riom
63301,63,3.51140,46.00560,Ris
63302,63,3.13840,45.71340,La Roche-Blanche
63303,63,3.01820,45.45050,Roche-Charles-la-Mayrand
63304,63,2.64640,46.04250,Roche-d'Agoux
63305,63,2.80760,45.66980,Rochefort-Montagne
63306,63,3.22280,45.71470,La Roche-Noire
63307,63,3.08000,45.72150,Romagnat
63308,63,3.04310,45.75730,Royat
63309,63,3.92990,45.44880,Saillant
63310,63,3.62230,45.81990,Sainte-Agathe
63311,63,3.13060,46.04140,Saint-Agoulin
63312,63,3.62590,45.36930,Saint-Alyre-d'Arlanc
63313,63,2.97100,45.38160,Saint-Alyre-ès-Montagne
63314,63,3.61250,45.57470,Saint-Amant-Roche-Savine
63315,63,3.11040,45.66760,Saint-Amant-Tallende
63317,63,3.30760,45.96010,Saint-André-le-Coq
63318,63,2.94070,46.00190,Saint-Angel
63319,63,3.90140,45.56370,Saint-Anthème
63320,63,2.52550,45.87900,Saint-Avit-d'Auvergne
63321,63,3.29720,45.60530,Saint-Babel
63322,63,3.18280,45.85250,Saint-Beauzire
63323,63,3.59970,45.44590,Saint-Bonnet-le-Bourg
63324,63,3.63910,45.45830,Saint-Bonnet-le-Chastel
63325,63,3.25450,45.73980,Saint-Bonnet-lès-Allier
63326,63,2.86540,45.70750,Saint-Bonnet-près-Orcival
63327,63,3.11620,45.92910,Saint-Bonnet-près-Riom
63328,63,3.47850,45.45260,Sainte-Catherine
63329,63,2.83520,46.07160,Sainte-Christine
63331,63,3.93350,45.49800,Saint-Clément-de-Valorgue
63332,63,3.29590,45.99990,Saint-Clément-de-Régnat
63333,63,3.35040,45.97470,Saint-Denis-Combarnazat
63334,63,3.48030,45.66750,Saint-Dier-d'Auvergne
63335,63,3.02190,45.54150,Saint-Diéry
63336,63,2.71050,45.46560,Saint-Donat
63337,63,3.56350,45.56070,Saint-Éloy-la-Glacière
63338,63,2.84390,46.16200,Saint-Éloy-les-Mines
63339,63,2.57350,45.81610,Saint-Étienne-des-Champs
63340,63,3.40270,45.51020,Saint-Étienne-sur-Usson
63341,63,3.69370,45.53550,Saint-Ferréol-des-Côtes
63342,63,3.09380,45.53790,Saint-Floret
63343,63,3.50920,45.70950,Saint-Flour-l'Étang
63344,63,2.99680,46.10800,Saint-Gal-sur-Sioule
63345,63,3.00050,45.72220,Saint-Genès-Champanelle
63346,63,2.72380,45.41410,Saint-Genès-Champespe
63347,63,3.21210,46.06110,Saint-Genès-du-Retz
